{'baseline-error': 0.0025, 'self-trained-error': 0.0015, 'p': 0.20000000000000004, 'mu': 4, 'iter': 400}
{'baseline-error': 0.01, 'self-trained-error': 0.0055, 'p': 0.20000000000000004, 'mu': 4, 'iter': 439}
{'baseline-error': 0.0035, 'self-trained-error': 0.0035, 'p': 0.20000000000000004, 'mu': 4, 'iter': 440}
{'baseline-error': 0.006, 'self-trained-error': 0.0015, 'p': 0.20000000000000004, 'mu': 4, 'iter': 441}
{'baseline-error': 0.004, 'self-trained-error': 0.0035, 'p': 0.20000000000000004, 'mu': 4, 'iter': 442}
{'baseline-error': 0.002, 'self-trained-error': 0.002, 'p': 0.20000000000000004, 'mu': 4, 'iter': 443}
{'baseline-error': 0.0025, 'self-trained-error': 0.0015, 'p': 0.20000000000000004, 'mu': 4, 'iter': 444}
{'baseline-error': 0.0025, 'self-trained-error': 0.003, 'p': 0.20000000000000004, 'mu': 4, 'iter': 445}
{'baseline-error': 0.002, 'self-trained-error': 0.0015, 'p': 0.20000000000000004, 'mu': 4, 'iter': 446}
{'baseline-error': 0.0045, 'self-trained-error': 0.002, 'p': 0.20000000000000004, 'mu': 4, 'iter': 447}
{'baseline-error': 0.0025, 'self-trained-error': 0.0015, 'p': 0.20000000000000004, 'mu': 4, 'iter': 448}
{'baseline-error': 0.0015, 'self-trained-error': 0.002, 'p': 0.20000000000000004, 'mu': 4, 'iter': 449}
