{'baseline-error': 0.0055, 'self-trained-error': 0.0035, 'p': 0.15000000000000002, 'mu': 4, 'iter': 100}
{'baseline-error': 0.003, 'self-trained-error': 0.001, 'p': 0.15000000000000002, 'mu': 4, 'iter': 122}
{'baseline-error': 0.001, 'self-trained-error': 0.001, 'p': 0.15000000000000002, 'mu': 4, 'iter': 123}
{'baseline-error': 0.006, 'self-trained-error': 0.0025, 'p': 0.15000000000000002, 'mu': 4, 'iter': 124}
{'baseline-error': 0.0035, 'self-trained-error': 0.003, 'p': 0.15000000000000002, 'mu': 4, 'iter': 125}
{'baseline-error': 0.0025, 'self-trained-error': 0.002, 'p': 0.15000000000000002, 'mu': 4, 'iter': 126}
{'baseline-error': 0.012, 'self-trained-error': 0.0035, 'p': 0.15000000000000002, 'mu': 4, 'iter': 127}
{'baseline-error': 0.017, 'self-trained-error': 0.0035, 'p': 0.15000000000000002, 'mu': 4, 'iter': 128}
{'baseline-error': 0.0055, 'self-trained-error': 0.004, 'p': 0.15000000000000002, 'mu': 4, 'iter': 129}
{'baseline-error': 0.0085, 'self-trained-error': 0.0015, 'p': 0.15000000000000002, 'mu': 4, 'iter': 130}
{'baseline-error': 0.014, 'self-trained-error': 0.005, 'p': 0.15000000000000002, 'mu': 4, 'iter': 131}
{'baseline-error': 0.0085, 'self-trained-error': 0.0025, 'p': 0.15000000000000002, 'mu': 4, 'iter': 132}
{'baseline-error': 0.0075, 'self-trained-error': 0.002, 'p': 0.15000000000000002, 'mu': 4, 'iter': 133}
{'baseline-error': 0.006, 'self-trained-error': 0.0015, 'p': 0.15000000000000002, 'mu': 4, 'iter': 134}
{'baseline-error': 0.01, 'self-trained-error': 0.004, 'p': 0.15000000000000002, 'mu': 4, 'iter': 135}
{'baseline-error': 0.0155, 'self-trained-error': 0.003, 'p': 0.15000000000000002, 'mu': 4, 'iter': 136}
{'baseline-error': 0.009, 'self-trained-error': 0.003, 'p': 0.15000000000000002, 'mu': 4, 'iter': 137}
{'baseline-error': 0.007, 'self-trained-error': 0.003, 'p': 0.15000000000000002, 'mu': 4, 'iter': 138}
{'baseline-error': 0.005, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 4, 'iter': 139}
{'baseline-error': 0.003, 'self-trained-error': 0.0025, 'p': 0.15000000000000002, 'mu': 4, 'iter': 140}
{'baseline-error': 0.0105, 'self-trained-error': 0.003, 'p': 0.15000000000000002, 'mu': 4, 'iter': 141}
{'baseline-error': 0.005, 'self-trained-error': 0.002, 'p': 0.15000000000000002, 'mu': 4, 'iter': 142}
{'baseline-error': 0.0095, 'self-trained-error': 0.0065, 'p': 0.15000000000000002, 'mu': 4, 'iter': 143}
{'baseline-error': 0.0075, 'self-trained-error': 0.0025, 'p': 0.15000000000000002, 'mu': 4, 'iter': 144}
{'baseline-error': 0.0115, 'self-trained-error': 0.0035, 'p': 0.15000000000000002, 'mu': 4, 'iter': 145}
{'baseline-error': 0.0045, 'self-trained-error': 0.0015, 'p': 0.15000000000000002, 'mu': 4, 'iter': 146}
{'baseline-error': 0.0045, 'self-trained-error': 0.004, 'p': 0.15000000000000002, 'mu': 4, 'iter': 147}
{'baseline-error': 0.0025, 'self-trained-error': 0.0025, 'p': 0.15000000000000002, 'mu': 4, 'iter': 148}
{'baseline-error': 0.0145, 'self-trained-error': 0.0035, 'p': 0.15000000000000002, 'mu': 4, 'iter': 149}
