{'baseline-error': 0.0185, 'self-trained-error': 0.0145, 'p': 0.20000000000000004, 'mu': 3, 'iter': 450}
{'baseline-error': 0.0375, 'self-trained-error': 0.0295, 'p': 0.20000000000000004, 'mu': 3, 'iter': 472}
{'baseline-error': 0.0285, 'self-trained-error': 0.015, 'p': 0.20000000000000004, 'mu': 3, 'iter': 473}
{'baseline-error': 0.0395, 'self-trained-error': 0.017, 'p': 0.20000000000000004, 'mu': 3, 'iter': 474}
{'baseline-error': 0.0235, 'self-trained-error': 0.022, 'p': 0.20000000000000004, 'mu': 3, 'iter': 475}
{'baseline-error': 0.026, 'self-trained-error': 0.019, 'p': 0.20000000000000004, 'mu': 3, 'iter': 476}
{'baseline-error': 0.0325, 'self-trained-error': 0.0175, 'p': 0.20000000000000004, 'mu': 3, 'iter': 477}
{'baseline-error': 0.025, 'self-trained-error': 0.0165, 'p': 0.20000000000000004, 'mu': 3, 'iter': 478}
{'baseline-error': 0.0185, 'self-trained-error': 0.019, 'p': 0.20000000000000004, 'mu': 3, 'iter': 479}
{'baseline-error': 0.0275, 'self-trained-error': 0.023, 'p': 0.20000000000000004, 'mu': 3, 'iter': 480}
{'baseline-error': 0.037, 'self-trained-error': 0.0185, 'p': 0.20000000000000004, 'mu': 3, 'iter': 481}
{'baseline-error': 0.033, 'self-trained-error': 0.02, 'p': 0.20000000000000004, 'mu': 3, 'iter': 482}
{'baseline-error': 0.0405, 'self-trained-error': 0.0165, 'p': 0.20000000000000004, 'mu': 3, 'iter': 483}
{'baseline-error': 0.022, 'self-trained-error': 0.0165, 'p': 0.20000000000000004, 'mu': 3, 'iter': 484}
{'baseline-error': 0.028, 'self-trained-error': 0.018, 'p': 0.20000000000000004, 'mu': 3, 'iter': 485}
{'baseline-error': 0.0575, 'self-trained-error': 0.0215, 'p': 0.20000000000000004, 'mu': 3, 'iter': 486}
{'baseline-error': 0.023, 'self-trained-error': 0.0165, 'p': 0.20000000000000004, 'mu': 3, 'iter': 487}
{'baseline-error': 0.015, 'self-trained-error': 0.015, 'p': 0.20000000000000004, 'mu': 3, 'iter': 488}
{'baseline-error': 0.0345, 'self-trained-error': 0.0305, 'p': 0.20000000000000004, 'mu': 3, 'iter': 489}
{'baseline-error': 0.035, 'self-trained-error': 0.0185, 'p': 0.20000000000000004, 'mu': 3, 'iter': 490}
{'baseline-error': 0.0325, 'self-trained-error': 0.019, 'p': 0.20000000000000004, 'mu': 3, 'iter': 491}
{'baseline-error': 0.0285, 'self-trained-error': 0.0235, 'p': 0.20000000000000004, 'mu': 3, 'iter': 492}
{'baseline-error': 0.018, 'self-trained-error': 0.013, 'p': 0.20000000000000004, 'mu': 3, 'iter': 493}
{'baseline-error': 0.0225, 'self-trained-error': 0.026, 'p': 0.20000000000000004, 'mu': 3, 'iter': 494}
{'baseline-error': 0.028, 'self-trained-error': 0.022, 'p': 0.20000000000000004, 'mu': 3, 'iter': 495}
{'baseline-error': 0.025, 'self-trained-error': 0.019, 'p': 0.20000000000000004, 'mu': 3, 'iter': 496}
{'baseline-error': 0.0435, 'self-trained-error': 0.0135, 'p': 0.20000000000000004, 'mu': 3, 'iter': 497}
{'baseline-error': 0.039, 'self-trained-error': 0.019, 'p': 0.20000000000000004, 'mu': 3, 'iter': 498}
{'baseline-error': 0.0255, 'self-trained-error': 0.0255, 'p': 0.20000000000000004, 'mu': 3, 'iter': 499}
