{'baseline-error': 0.0225, 'self-trained-error': 0.019, 'p': 0.25000000000000006, 'mu': 3, 'iter': 100}
{'baseline-error': 0.0215, 'self-trained-error': 0.0125, 'p': 0.25000000000000006, 'mu': 3, 'iter': 119}
{'baseline-error': 0.0135, 'self-trained-error': 0.011, 'p': 0.25000000000000006, 'mu': 3, 'iter': 120}
{'baseline-error': 0.0345, 'self-trained-error': 0.0195, 'p': 0.25000000000000006, 'mu': 3, 'iter': 121}
{'baseline-error': 0.023, 'self-trained-error': 0.0175, 'p': 0.25000000000000006, 'mu': 3, 'iter': 122}
{'baseline-error': 0.0165, 'self-trained-error': 0.018, 'p': 0.25000000000000006, 'mu': 3, 'iter': 123}
{'baseline-error': 0.022, 'self-trained-error': 0.018, 'p': 0.25000000000000006, 'mu': 3, 'iter': 124}
{'baseline-error': 0.02, 'self-trained-error': 0.017, 'p': 0.25000000000000006, 'mu': 3, 'iter': 125}
{'baseline-error': 0.024, 'self-trained-error': 0.018, 'p': 0.25000000000000006, 'mu': 3, 'iter': 126}
{'baseline-error': 0.015, 'self-trained-error': 0.0165, 'p': 0.25000000000000006, 'mu': 3, 'iter': 127}
{'baseline-error': 0.028, 'self-trained-error': 0.0255, 'p': 0.25000000000000006, 'mu': 3, 'iter': 128}
{'baseline-error': 0.024, 'self-trained-error': 0.021, 'p': 0.25000000000000006, 'mu': 3, 'iter': 129}
{'baseline-error': 0.0175, 'self-trained-error': 0.0155, 'p': 0.25000000000000006, 'mu': 3, 'iter': 130}
{'baseline-error': 0.0205, 'self-trained-error': 0.021, 'p': 0.25000000000000006, 'mu': 3, 'iter': 131}
{'baseline-error': 0.014, 'self-trained-error': 0.0165, 'p': 0.25000000000000006, 'mu': 3, 'iter': 132}
{'baseline-error': 0.016, 'self-trained-error': 0.017, 'p': 0.25000000000000006, 'mu': 3, 'iter': 133}
{'baseline-error': 0.032, 'self-trained-error': 0.027, 'p': 0.25000000000000006, 'mu': 3, 'iter': 134}
{'baseline-error': 0.02, 'self-trained-error': 0.019, 'p': 0.25000000000000006, 'mu': 3, 'iter': 135}
{'baseline-error': 0.0245, 'self-trained-error': 0.025, 'p': 0.25000000000000006, 'mu': 3, 'iter': 136}
{'baseline-error': 0.018, 'self-trained-error': 0.016, 'p': 0.25000000000000006, 'mu': 3, 'iter': 137}
{'baseline-error': 0.0365, 'self-trained-error': 0.022, 'p': 0.25000000000000006, 'mu': 3, 'iter': 138}
{'baseline-error': 0.026, 'self-trained-error': 0.0245, 'p': 0.25000000000000006, 'mu': 3, 'iter': 139}
{'baseline-error': 0.0195, 'self-trained-error': 0.015, 'p': 0.25000000000000006, 'mu': 3, 'iter': 140}
{'baseline-error': 0.0175, 'self-trained-error': 0.017, 'p': 0.25000000000000006, 'mu': 3, 'iter': 141}
{'baseline-error': 0.027, 'self-trained-error': 0.017, 'p': 0.25000000000000006, 'mu': 3, 'iter': 142}
{'baseline-error': 0.0215, 'self-trained-error': 0.0175, 'p': 0.25000000000000006, 'mu': 3, 'iter': 143}
{'baseline-error': 0.026, 'self-trained-error': 0.0135, 'p': 0.25000000000000006, 'mu': 3, 'iter': 144}
{'baseline-error': 0.047, 'self-trained-error': 0.0375, 'p': 0.25000000000000006, 'mu': 3, 'iter': 145}
{'baseline-error': 0.0305, 'self-trained-error': 0.019, 'p': 0.25000000000000006, 'mu': 3, 'iter': 146}
{'baseline-error': 0.019, 'self-trained-error': 0.018, 'p': 0.25000000000000006, 'mu': 3, 'iter': 147}
{'baseline-error': 0.038, 'self-trained-error': 0.0215, 'p': 0.25000000000000006, 'mu': 3, 'iter': 148}
{'baseline-error': 0.0335, 'self-trained-error': 0.019, 'p': 0.25000000000000006, 'mu': 3, 'iter': 149}
