{'baseline-error': 0.0795, 'self-trained-error': 0.0785, 'p': 0.3500000000000001, 'mu': 2, 'iter': 150}
{'baseline-error': 0.1155, 'self-trained-error': 0.1145, 'p': 0.3500000000000001, 'mu': 2, 'iter': 183}
{'baseline-error': 0.1145, 'self-trained-error': 0.1005, 'p': 0.3500000000000001, 'mu': 2, 'iter': 184}
{'baseline-error': 0.0865, 'self-trained-error': 0.0855, 'p': 0.3500000000000001, 'mu': 2, 'iter': 185}
{'baseline-error': 0.09, 'self-trained-error': 0.091, 'p': 0.3500000000000001, 'mu': 2, 'iter': 186}
{'baseline-error': 0.1055, 'self-trained-error': 0.1055, 'p': 0.3500000000000001, 'mu': 2, 'iter': 187}
{'baseline-error': 0.088, 'self-trained-error': 0.088, 'p': 0.3500000000000001, 'mu': 2, 'iter': 188}
{'baseline-error': 0.0895, 'self-trained-error': 0.0875, 'p': 0.3500000000000001, 'mu': 2, 'iter': 189}
{'baseline-error': 0.0895, 'self-trained-error': 0.088, 'p': 0.3500000000000001, 'mu': 2, 'iter': 190}
{'baseline-error': 0.0855, 'self-trained-error': 0.0845, 'p': 0.3500000000000001, 'mu': 2, 'iter': 191}
{'baseline-error': 0.0805, 'self-trained-error': 0.0725, 'p': 0.3500000000000001, 'mu': 2, 'iter': 192}
{'baseline-error': 0.098, 'self-trained-error': 0.08, 'p': 0.3500000000000001, 'mu': 2, 'iter': 193}
{'baseline-error': 0.118, 'self-trained-error': 0.119, 'p': 0.3500000000000001, 'mu': 2, 'iter': 194}
{'baseline-error': 0.071, 'self-trained-error': 0.0695, 'p': 0.3500000000000001, 'mu': 2, 'iter': 195}
{'baseline-error': 0.105, 'self-trained-error': 0.106, 'p': 0.3500000000000001, 'mu': 2, 'iter': 196}
{'baseline-error': 0.085, 'self-trained-error': 0.085, 'p': 0.3500000000000001, 'mu': 2, 'iter': 197}
{'baseline-error': 0.086, 'self-trained-error': 0.082, 'p': 0.3500000000000001, 'mu': 2, 'iter': 198}
{'baseline-error': 0.0715, 'self-trained-error': 0.0715, 'p': 0.3500000000000001, 'mu': 2, 'iter': 199}
